productTitle,originalPrice,price,sold,shipping_mode,discount_percent%,acctual_revenue,potential_revenue,revenue_loss_due_to_discount,free_shipping,discount_range
Chocolate Cabinet/ Closet 2 Door Wood Wardrobe Bedroom Closet With Clothing Rod Inside Cabinet Wardrobes Home Furniture Cabinets,217.19,217.19,17,Free shipping,0.0,3692.23,3692.23,0.0,True,0%
Solid Wood Console Sofa Table with Storage Drawers and Bottom Shelf Entryway Table for Storage Entry Hallway Foyer Sofa,227.47,227.47,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
6 Foot Folding Table In White Speckle Free Shipping Camping Chair Dining Tables Furnitures Home Furniture Desk Room Portable,105.14,57.09,11,Free shipping,45.7,627.99,1156.54,528.55,True,21-50%
Light Luxury Dressing Stool Nordic Minimalist Makeup Chair Bedroom Home with Backrest Makeup Stools Ottomans Bench Furniture,33.88,33.88,0,+Shipping: 104.89,0.0,0.0,0.0,0.0,False,0%
"YITAHOME Patio Furniture Wicker Outdoor Bistro Set, 4-Piece All Weather Patio Furniture Rattan Conversation Loveseat Sets",228.12,228.12,5,Free shipping,0.0,1140.6,1140.6,0.0,True,0%
7 Drawer Chest - Dressers Storage Cabinets Wooden Dresser Mobile Cabinet with Wheels Room Organizer Rolling Small Drawers,63.97,63.97,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Laptop Desk True Black Oak Finish Small Space Writing Desk With 2 Shelves Table Pliante Furniture Room Desks Computer Reading,35.32,35.32,22,Free shipping,0.0,777.04,777.04,0.0,True,0%
Patio Furniture 4 Pieces Conversation Sets Outdoor Wicker Rattan Chairs Garden Backyard Balcony Porch Poolside loveseat with,151.31,151.31,26,Free shipping,0.0,3934.06,3934.06,0.0,True,0%
"Patio Furniture 4 Piece Acacia Wood Outdoor Conversation Sofa Set with Table & Cushions Porch Chairs for Garden, Deck, Backyard",301.22,301.22,1,Free shipping,0.0,301.22,301.22,0.0,True,0%
Retro Sideboard Glass Door with Curved Line Design Ample Storage Cabinet with Black Handle and Three Adjustable Shelves,282.27,282.27,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Portable Wardrobes Simple Assembly Storage Closet Cabinet Large Capacity Storage Rack Dustproof Wardrobe Home Bedroom Furniture,76.28,35.19,28,Free shipping,53.87,985.3199999999999,2135.84,1150.5200000000002,True,50%+
"Patio Furniture Set 4 Piece with Egg Chair and Ice Bucket, Small L Shape Wicker Conversation Sectional Sofa Set",241.04,241.04,4,Free shipping,0.0,964.16,964.16,0.0,True,0%
Kid Step Stool With Non-Slip Pads Living Room Furniture Kid Non-Slip Ottoman Potty Training Stool Children Safety Training Stool,23.74,8.25,256,Free shipping,65.25,2112.0,6077.44,3965.4399999999996,True,50%+
"LostCat Buffet Sideboard,Console Table with Storage,with 4 Drawers and Cabinets,Easy Assmebly for Kitchen,Dining Room",194.17,194.17,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Nordic Creative Design Butterfly Chair, Side Table, Corner Table, Living Room Stool, Art-Stool, Bathroom Chair, Home Furniture",94.76,94.76,8,Free shipping,0.0,758.08,758.08,0.0,True,0%
"Patio Sets Outdoor Space Saving Rattan Chairs with Glass Table, Wicker Furniture Sets Sectional Set with Removeable Cushions",335.99,335.99,2,Free shipping,0.0,671.98,671.98,0.0,True,0%
Outdoor Swing Chair Canopy Sunshade Swing Top Cover Garden Patio Furniture Dust Cover Courtyard Waterproof And Dustproof Swing,20.29,11.37,5,Free shipping,43.96,56.849999999999994,101.44999999999999,44.599999999999994,True,21-50%
"3-Piece Faux Leather Sectional Couch, Button Tufted Upholstered Modular Sofas with Chaise Lounge and Storage, Sofas",491.34,491.34,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Portable Wardrobes Simple Assembly Storage Closet Cabinet Thickened Clothing Storage Rack Dustproof Wardrobe Bedroom Furniture,76.28,42.77,12,Free shipping,43.93,513.24,915.36,402.12,True,21-50%
7 Piece Terrace Dining Outdoor Furniture Set with Weatherproof Table and 6 Stackable for Garden,273.97,273.97,7,Free shipping,0.0,1917.7900000000002,1917.7900000000002,0.0,True,0%
"Furniture Direct Classic Mid Century Modern Accent Chair with Durable Square Metal Frame, Armchair for Living Room, Bedroom",102.1,102.1,7,Free shipping,0.0,714.6999999999999,714.6999999999999,0.0,True,0%
"Dresser,with LED Light Sliding Mirror,Dressing Table with 5Drawers, Storage Shelves Cushioned Stool for Bedroom,Bedroom Dressers",241.51,241.51,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Ins Wind Rock Board Side Table Light Luxury Modern Bedside Table Bedroom Simple Furniture Sofa Wrought Iron Art Paint Tea Table,44.68,44.68,2,+Shipping: 239.64,0.0,89.36,89.36,0.0,False,0%
Factory Cream Bean Bag Sofas Kawaii Minimalista Nordic Ergonomic Modern Couch Italian Upholstery Canape Salon Home Furnitures,125.54,125.54,5,Free shipping,0.0,627.7,627.7,0.0,True,0%
Wardrobe Household Simple Assembly Wardrobe Bedroom Dustproof Furniture Thickened Clothes Storage Rack Sundries Organizing Shelf,76.28,36.77,14,Free shipping,51.8,514.7800000000001,1067.92,553.14,True,50%+
"ANTONIA Dresser for Bedroom with 7 Drawers, Storage Organizer Units Furniture, Chest Tower TV Stand with Fabric Bins, Metal Fram",58.1,58.1,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Living Room Dressers for Bedroom Furniture Chest of Drawers With Steel Frame Toiletries Wood Top for Nursery Fabric Dresser Desk,50.76,50.76,3,Free shipping,0.0,152.28,152.28,0.0,True,0%
"7 Piece Patio Furniture Set, Outdoor Furniture Patio Sectional Sofa, All Weather PE Rattan Outdoor set with Cushions and Table",832.78,493.67,4,Free shipping,40.72,1974.68,3331.12,1356.4399999999998,True,21-50%
Nordic Acrylic Mirror Coffee Tables Modern Living Room Sofa Side Tea Table Bedroom Bedside Floor Table Auxiliary Home Furniture,144.84,144.84,2,Free shipping,0.0,289.68,289.68,0.0,True,0%
"Sectional Convertible Sofa, L-Shaped 5-Seats Sectional Convertible Sofa",805.08,805.08,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"7 Piece Outdoor Patio Furniture Set, PE Rattan Wicker Sofa Set, Outdoor Sectional Furniture Chair Set with Cushions",361.31,361.31,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Bedside Table Simple European Style Living Room Sofa Side Table Removable Bedroom Nightstand Hollow Bedside Tables Furniture,18.12,12.12,6,Free shipping,33.11,72.72,108.72,36.0,True,21-50%
White Wooden Bedside Table Bedroom Luxury Drawer Living Room Nightstands Coffee Space Saving Armoires De Chambre Home Furniture,103.5,103.5,2,Free shipping,0.0,207.0,207.0,0.0,True,0%
"Myron Modern 6-Drawer Solid Wood Dresser, Grey",282.53,282.53,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"4 Piece Patio Furniture Sets, All-Weather Wicker Conversation Set, Rattan Sectional Sofa Chair, Outdoor Patio Furniture Sets",302.44,302.44,1,Free shipping,0.0,302.44,302.44,0.0,True,0%
Modern furniture Creative high heels sofa Leisure fashion for lazy people individuality cloth art small sofa chairs living room,320.04,320.04,3,Free shipping,0.0,960.1200000000001,960.1200000000001,0.0,True,0%
3 Seat L-Shaped Sofa With Linen Fabric Movable Small Couch for Small Apartments Living Room and Office (Dark Gray) Furniture,242.08,242.08,21,Free shipping,0.0,5083.68,5083.68,0.0,True,0%
"47"" Small Modern Loveseat Couch Sofa, Fabric Upholstered 2-Seat Sofa, Love Seat Furniture with 2 Pillows, Wood Leg for Small",202.49,202.49,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Dust-proof Closet Wardrobe Storage Cabinet Storage Rack Multi-functional Wardrobe Bookshelf Bookcase Bedroom Organizer Furniture,70.57,32.81,7,Free shipping,53.51,229.67000000000002,493.98999999999995,264.31999999999994,True,50%+
Lazy Inflatable Sofa Chairs thickened PVC Lounger Seat Tatami Bean Bag Sofas For living room Leisure Sofa Furniture Chairs,44.77,25.1,38,Free shipping,43.94,953.8000000000001,1701.2600000000002,747.4600000000002,True,21-50%
"Patio Furniture Outdoor Set，patio Bistro Chairs Set W/Table & Cushions, Garden Furniture Sets",133.87,133.87,3,Free shipping,0.0,401.61,401.61,0.0,True,0%
VEVOR BBQ Access Door 36W x 21H in Double Door Wall Vertical Door with Handles and Vents for Grilling Station Outside Cabinet,43.2,43.2,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
9 Pieces Dining Outdoor Furniture Patio Wicker Rattan Chairs and Tempered Glass Table Sectional Conversation Set,357.43,357.43,1,Free shipping,0.0,357.43,357.43,0.0,True,0%
Multilayer Shoe Rack Organizer Nonwoven Fabric Hallway Entryway Stand Holder Space Saving Cabinet Home Furniture Dustproof Shelf,47.42,17.71,392,Free shipping,62.65,6942.320000000001,18588.64,11646.32,True,50%+
Foldable Lounger Bed Convertible Sofa Water-Resistant Lazy Chair Sofas for Living Room Sleeper Folding Home Furniture Single,195.95,195.95,21,Free shipping,0.0,4114.95,4114.95,0.0,True,0%
"Furniture - Wooden Mid-century Modern, living room furniture, interior, home with open storage shelves - Luxury coffee table",68.72,68.72,1,Free shipping,0.0,68.72,68.72,0.0,True,0%
Folding Telescopic Stool Portable Lightweight Thickened Plastic Stools Household Round Stable Structure Chair Lounge Furniture,31.18,14.98,251,Free shipping,51.96,3759.98,7826.18,4066.2000000000003,True,50%+
Solid Wood Side Dining Table Coffee Tea Round Furniture Living Room Camping Cafe Wood Table,27.5,27.5,34,+Shipping: 41.19,0.0,935.0,935.0,0.0,False,0%
3 Piece Wicker Rocking Chair Outdoor Bistro Sets with Coffee Table and Cushions Metal Frame Patio Furniture（Beige）,109.56,109.56,12,Free shipping,0.0,1314.72,1314.72,0.0,True,0%
"Dresser, 2 drawers Glossy white Makeup Table 47-inch Modern Home office computer desk Dresser, metal gold legs, bedroom, gold",137.01,137.01,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"4-Piece Patio Furniture Wicker Outdoor Bistro Set, All-Weather Rattan Conversation Loveseat Chairs for Backyard, Balcony",237.36,237.36,3,Free shipping,0.0,712.08,712.08,0.0,True,0%
Clothes Hanger Multi-Ayer Shoe Rack Clothes Hanger Coat Hat Rack One Simple Door Shoe Shelf Indoor Storage Furniture Hat Hangers,92.35,45.78,8,Free shipping,50.43,366.24,738.8,372.55999999999995,True,50%+
"6 Pieces Patio Furniture Set, Wicker Outdoor Patio Conversation Sets, Sectional Rattan Sofa Chairs with Coffee Table, High Back",509.9,509.9,2,Free shipping,0.0,1019.8,1019.8,0.0,True,0%
"Round Fluted Accent Side Table - Pedestal Drink Table - Modern Home, Bedroom, and Living Room Furniture Small Wooden Round",159.13,159.13,6,Free shipping,0.0,954.78,954.78,0.0,True,0%
Home Furniture Women's Luxury Belt Vip Luxury Bag 2023 Shoe-shelf Shoe Rack Organizer Cabinet Living Room Cabinets Shoerack,10.29,10.29,68,Free shipping,0.0,699.7199999999999,699.7199999999999,0.0,True,0%
"Outdoor Wooden Table and Bench Set with Cushions and Umbrella, Garden Furniture, Patio Furniture, Outdoor Set, Free Shipping",191.75,191.75,4,Free shipping,0.0,767.0,767.0,0.0,True,0%
1pc Wood Folding Step Stool Taburete Non-slip Bath Bench Children Stool Changing Shoes Stool Fishing Chair Kids Furniture,6.07,6.07,11,+Shipping: 18.44,0.0,66.77000000000001,66.77000000000001,0.0,False,0%
"Wide Dresser with 9 Large Drawers for 55'' Long TV Stand Entertainment Center,Wood Shelf Storage for Bedroom,Living Room,Closet",117.09,117.09,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Room Desk to Study Black/Brown Econ Multipurpose Home Office Computer Writing Desk Furniture Table Pliante Desks Reading Gaming,43.31,43.31,57,Free shipping,0.0,2468.67,2468.67,0.0,True,0%
"Patio Furniture Sets, 6 Pieces Couch Outdoor Chairs Coffee Table Peacock Blue Anti-Slip Cushions, Outdoor Furniture Sets",547.07,547.07,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Nordic Minimalist Transparent Coffee Table Living Room Glass Coffee Table Light Luxury Solid Wood Furniture Coffee Table,148.1,148.1,6,Free shipping,0.0,888.5999999999999,888.5999999999999,0.0,True,0%
Kings Brand Furniture Holmes Espresso Wood Curio Cabinet with Glass Sliding Doors,313.66,313.66,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Patio Furniture Set, 4 Pieces Outdoor Patios Furnitures with Table Set, Patios Conversation Sets, Outdoor Patio Furniture Sets",384.93,384.93,2,Free shipping,0.0,769.86,769.86,0.0,True,0%
Lounge Living Room Chairs Rocking Recliner Meditation Nordic Salon Chair Sofa Luxury Sillones Puffs Grandes Outdoor Furniture,145.62,145.62,9,Free shipping,0.0,1310.58,1310.58,0.0,True,0%
Creative Modern Simple Style Stools Transparent Stackable Plastic Thickened Acrylic Round Furniture Household Thickened,7.08,7.08,7,+Shipping: 80.21,0.0,49.56,49.56,0.0,False,0%
LED Set of 2 Bedside Table LED Cabinet with LED Lights Modern End Side Table with 2 Drawers for Bedroom (White),128.13,128.13,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Oval Water Drop Coffee Table Transparent Tempered Glass Coffee Tables Solid Wood Legs Center Table Home Furniture,155.79,155.79,11,Free shipping,0.0,1713.6899999999998,1713.6899999999998,0.0,True,0%
Patio Furniture 4 Pieces Conversation Sets Outdoor Wicker Rattan Chairs Garden Backyard Balcony Porch Poolside loveseat,222.43,222.43,8,Free shipping,0.0,1779.44,1779.44,0.0,True,0%
2024Open Cabinets for Living Room Shoes Organizer Shoerack Shoemakers Shoe Organizer Shoe Rack Folding Shoe-shelf Home Furniture,12.04,12.04,8,+Shipping: 5.09,0.0,96.32,96.32,0.0,False,0%
Wide Dresser with 9 Large Drawers for 55'' Long TV Stand Entertainment Center,91.27,91.27,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Swing Canopy Outdoor Patio Swing Canopy Replacement Porch Top Cover for Seat Furniture for Backyard Patio Yard Balcony Garden,14.86,14.86,2,Free shipping,0.0,29.72,29.72,0.0,True,0%
Mueble Tv Unit for Living Room Cabinets Home Furniture Rtv Cabinet Luxury Tv Stand With Fireplace Formovie S5 Dresser Furnitures,136.18,136.18,2,Free shipping,0.0,272.36,272.36,0.0,True,0%
Modern End Table With Storage Home Furniture Bedside Table With LED Lights & Metal Legs Mobile Bedside Tables for the Bedroom,198.74,198.74,7,Free shipping,0.0,1391.18,1391.18,0.0,True,0%
Bedside Table Bedside Table With Lights and Drawers Storage Locker LEDs With Charging Station Bedroom Furniture Drawer Home,78.44,78.44,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Modern Nordic Dressing Chair Velvet Home Living Room Dining Chairs Bedroom Furniture Makeup Stool كرسي cadeira 의자 Nail Chair,94.55,94.55,24,Free shipping,0.0,2269.2,2269.2,0.0,True,0%
Smart Bedside Table with Fingerprint Lock Narrow Bedroom Furniture LED Ultra Smart Bedside Table with Wireless USB Charging,107.72,60.39,4,Free shipping,43.94,241.56,430.88,189.32,True,21-50%
Nordic Acrylic Transparent Small Chair Shoe Changing Stool Mini Side Table Makeup Ottoman for Modern Living Room Home Furniture,41.66,41.66,15,Free shipping,0.0,624.9,624.9,0.0,True,0%
"Coffee table, raised top coffee table in living room, wooden dining table center with storage rack and hidden compartment",57.32,57.32,1,Free shipping,0.0,57.32,57.32,0.0,True,0%
L Shaped Computer Desk Wood Corner PC Gaming Table With Side Storage Bag for Home Office Small Spaces Room Desks Furniture Study,52.85,52.85,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Garden Furniture 8 Pieces Set with 40"" Fire Pit Outdoor Sofa Sets, Wicker Furniture Set with Coffee Table, Garden Furniture Sets",1124.88,673.43,5,Free shipping,40.13,3367.1499999999996,5624.400000000001,2257.250000000001,True,21-50%
OTAUTAU Linen Bean Bag Chair with Filling Beanbag Pouf Ottoman Footstool Tatami Round Stool Futon Puff Relax Lounge Furniture,23.26,13.8,115,Free shipping,40.67,1587.0,2674.9,1087.9,True,21-50%
"Mid Century Modern Grooved Handle Wood Nightstand Side Table Bedroom Storage Drawer and Shelf Bedside End Table, 2 Drawer(White)",80.39,80.39,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Armoire Wardrobe Closet - White 32""W x 35""H x 20""D Cabinet for Functional Clothes Storage with Hanging Rail home furniture",186.66,186.66,7,Free shipping,0.0,1306.62,1306.62,0.0,True,0%
Minimalist White Night Table Nordic Cheap Italian Trendy Bedside Table Cute Aesthetic Storage Mesitas De Noche Home Furniture,80.06,80.06,5,Free shipping,0.0,400.3,400.3,0.0,True,0%
4PCS Wicker Patio Furniture Sets Outdoor Conversation Set PE Rattan Sectional Sofa with Storage / Fire Pit Table and Cushions,559.48,559.48,1,Free shipping,0.0,559.48,559.48,0.0,True,0%
"Sausalito Chairs for Living Room Furniture, Reading, Arm, Comfy, Small Accent Bedroom, Velvet Pearl Beige",176.66,176.66,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Minimalist Nordic Dressers Stool Plastic Design Apartment Shoes Changing Children Foot Stool Relax Muebles Trendy Furniture,39.58,39.58,19,Free shipping,0.0,752.02,752.02,0.0,True,0%
"7 Pieces Patio Dining Set Outdoor Furniture with 6 Stackable Textilene Chairs and Large Table for Yard, Garden, Porch , Grey",303.76,303.76,1,Free shipping,0.0,303.76,303.76,0.0,True,0%
Cheap Shoes Organizer Shoe Organizer Shoe Rack Folding Shoemakers Shoe-shelf Mid-century Furniture Sneaker Living Room Cabinets,14.38,14.38,14,+Shipping: 5.09,0.0,201.32000000000002,201.32000000000002,0.0,False,0%
"Patio Stationary Egg Chair, Outdoor Indoor Large PE Rattan Eggs Basket Chairs Oversized Lounge Chairs, Wicker Egg Chair",225.27,225.27,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Shoe-shelf Shoerack Multilayer Shoe Rack Shoebox Bondage Furniture Plant Shelves Metal Cabinet Shoes Organizer Cabinets Space,15.4,15.4,700,Free shipping,0.0,10780.0,10780.0,0.0,True,0%
Installation-Free Folding Wardrobe Simple Durable Steel Frame Cloth Wardrobe Bedroom Storage Rack Integrated Household Furniture,117.51,57.46,44,Free shipping,51.1,2528.2400000000002,5170.4400000000005,2642.2000000000003,True,50%+
Cabinets for Living Room Shoe-shelf Home Furniture Bag Woman Cabinet Shoe Rack Organizer Handbags for Women Shoulder Bags Shoes,16.05,13.55,8,Free shipping,15.58,108.4,128.4,20.0,True,1-20%
Wooden Wardrobe Cabinet With 2 Drawers & Hanging Rod Bedroom Furniture Wardrobes Bedroom Armoire Cabinet Clothing Organizer Home,193.21,193.21,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
Bedroom Cabinets Living Room Cabinets Shoemakers Cabinet Shoe Furniture Modular Shoe Rack Shoes Organizer Shoe-shelf Shoerack,35.67,29.67,332,Free shipping,16.82,9850.44,11842.44,1992.0,True,1-20%
Acrylic Transparent Sofa Side Table Living Room Tables Home Coffee Table Modern Bedside Table Corner Designer Furniture,148.46,148.46,4,Free shipping,0.0,593.84,593.84,0.0,True,0%
Armchair Sofa Bed Vintage Adjustable Unique Reclining Back And Stretch Adults Unusual Canape Salon Living Room Furniture,155.24,155.24,2,+Shipping: 110.64,0.0,310.48,310.48,0.0,False,0%
Premium Cothing Rack with Drawers - Heavy Duty Wardrobe Closet with Metal Frame & Wooden Top - 70Inch Tall Garment Rack,57.14,57.14,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
"Garden Furniture Set 7 PCS, Garden Fire Pit Table Patio Sets, No-Slip Cushions and Waterproof Covers, Garden Furniture Set",2559.3,1529.58,5,Free shipping,40.23,7647.9,12796.5,5148.6,True,21-50%
140x180cm extra Big Square Bean Bag Inner Wash Bag Giant Beanbag Chair Sofa Cover No Stuffing Filler Pouf Puff Lounge Furniture,11.18,11.18,16,Free shipping,0.0,178.88,178.88,0.0,True,0%
Bedroom Modern Night Table Kids Bedside Storage Home Small Nightstands Corner Cabinet Mesita De Noche Furniture For Bedroom,22.82,22.82,5,Free shipping,0.0,114.1,114.1,0.0,True,0%
"Courtyard patio furniture set, 4-piece outdoor patio set with sofa, removable & washable deep seating cushion, tempered glass Ta",501.86,501.86,0,Free shipping,0.0,0.0,0.0,0.0,True,0%
